timestamp,speed_kmph,acceleration_mps2,gyroscope_pitch,gyroscope_roll,gyroscope_yaw
2024-11-17 01:53:42,18.3,2.32,1.17,5.49,8.93
2024-11-17 01:53:43,18.08,-0.22,-0.75,-6.85,1.33
2024-11-17 01:53:44,15.28,-2.8,-2.67,5.15,6.61
2024-11-17 01:53:45,17.54,2.26,2.4,8.85,-9.98
2024-11-17 01:53:46,18.02,0.48,0.31,-3.05,-0.76
2024-11-17 01:53:47,17.17,-0.85,0.05,0.58,7.73
2024-11-17 01:53:48,17.46,0.29,-0.33,0.6,6.92
2024-11-17 01:53:49,17.72,0.26,-0.2,2.35,2.49
2024-11-17 01:53:50,19.23,1.51,1.29,5.72,12.75
2024-11-17 01:53:51,19.35,0.12,-0.01,0.14,1.81
2024-11-17 01:53:52,19.06,-0.29,0.16,-6.98,12.84
2024-11-17 01:53:53,21.19,2.13,1.11,-4.03,-10.36
2024-11-17 01:53:54,24.06,2.87,2.27,-3.18,8.21
2024-11-17 01:53:55,26.8,2.74,3.26,2.12,-15.6
2024-11-17 01:53:56,25.93,-0.87,-1.63,8.33,5.24
2024-11-17 01:53:57,23.56,-2.37,-2.15,-10.0,-13.66
2024-11-17 01:53:58,20.65,-2.91,-3.49,1.92,-13.17
2024-11-17 01:53:59,20.67,0.02,-0.63,3.29,7.58
2024-11-17 01:54:00,23.56,2.89,3.59,-5.68,6.37
2024-11-17 01:54:01,25.37,1.81,2.23,5.76,2.79
2024-11-17 01:54:02,23.8,-1.57,-2.37,-9.67,-0.15
2024-11-17 01:54:03,23.7,-0.1,0.13,-0.22,-2.36
2024-11-17 01:54:04,26.31,2.61,2.96,2.59,3.71
2024-11-17 01:54:05,28.58,2.27,1.84,2.17,1.24
2024-11-17 01:54:06,27.96,-0.62,-0.53,-8.92,-0.38
2024-11-17 01:54:07,29.69,1.73,2.06,4.28,-1.49
2024-11-17 01:54:08,26.93,-2.76,-2.32,8.34,5.99
2024-11-17 01:54:09,27.84,0.91,0.12,7.26,-0.06
2024-11-17 01:54:10,26.61,-1.23,-2.01,-0.79,-12.41
2024-11-17 01:54:11,25.63,-0.98,-0.14,-0.91,7.52
2024-11-17 01:54:12,25.0,-0.63,0.02,5.88,-4.23
2024-11-17 01:54:13,24.91,-0.09,-0.29,0.29,-12.1
2024-11-17 01:54:14,24.95,0.04,0.31,-3.6,8.72
2024-11-17 01:54:15,22.11,-2.84,-1.97,-8.04,-13.94
2024-11-17 01:54:16,24.94,2.83,1.79,-3.45,0.89
2024-11-17 01:54:17,23.73,-1.21,-2.03,-6.92,-11.59
2024-11-17 01:54:18,25.86,2.13,1.81,-4.84,14.6
2024-11-17 01:54:19,27.67,1.81,2.18,-7.49,-12.42
2024-11-17 01:54:20,28.44,0.77,1.59,5.29,-12.28
2024-11-17 01:54:21,26.91,-1.53,-0.84,3.05,3.22
2024-11-17 01:54:22,28.44,1.53,1.15,9.5,-5.48
2024-11-17 01:54:23,29.54,1.1,1.06,0.33,7.49
2024-11-17 01:54:24,28.34,-1.2,-1.66,-4.41,-1.92
2024-11-17 01:54:25,25.46,-2.88,-2.99,-9.48,-6.09
2024-11-17 01:54:26,23.71,-1.75,-2.16,-7.25,5.53
2024-11-17 01:54:27,24.43,0.72,1.41,-9.01,-12.55
2024-11-17 01:54:28,26.93,2.5,3.29,-1.62,-5.87
2024-11-17 01:54:29,25.79,-1.14,-1.0,-8.59,6.26
2024-11-17 01:54:30,26.33,0.54,0.65,10.3,1.95
2024-11-17 01:54:31,24.62,-1.71,-2.29,5.72,-13.21
2024-11-17 01:54:32,26.99,2.37,1.81,7.48,5.67
2024-11-17 01:54:33,28.04,1.05,0.55,-7.17,5.23
2024-11-17 01:54:34,25.94,-2.1,-2.89,-3.48,12.91
2024-11-17 01:54:35,27.06,1.12,2.13,8.91,10.11
2024-11-17 01:54:36,24.32,-2.74,-3.01,-5.95,-9.42
2024-11-17 01:54:37,27.19,2.87,2.88,-2.48,13.82
2024-11-17 01:54:38,29.77,2.58,2.89,0.02,2.48
2024-11-17 01:54:39,28.04,-1.73,-1.77,-1.18,5.76
2024-11-17 01:54:40,25.83,-2.21,-1.59,4.89,-14.55
2024-11-17 01:54:41,27.54,1.71,2.7,-2.14,5.05
2024-11-17 01:54:42,29.49,1.95,2.73,-1.25,9.25
2024-11-17 01:54:43,28.95,-0.54,-0.64,-8.31,-10.44
2024-11-17 01:54:44,27.16,-1.79,-1.58,-1.27,10.68
2024-11-17 01:54:45,26.71,-0.45,-0.78,-2.86,2.91
2024-11-17 01:54:46,25.93,-0.78,-1.09,-7.59,2.4
2024-11-17 01:54:47,24.47,-1.46,-1.75,5.23,6.72
2024-11-17 01:54:48,25.31,0.84,1.2,-1.08,1.25
2024-11-17 01:54:49,23.89,-1.42,-0.93,2.41,-0.21
2024-11-17 01:54:50,25.48,1.59,1.54,2.35,-4.04
2024-11-17 01:54:51,22.68,-2.8,-3.17,3.66,6.42
2024-11-17 01:54:52,22.05,-0.63,-0.87,-8.96,-6.23
2024-11-17 01:54:53,22.84,0.79,1.59,10.25,0.88
2024-11-17 01:54:54,25.8,2.96,2.39,8.9,-9.6
2024-11-17 01:54:55,23.6,-2.2,-2.69,-0.72,-4.91
2024-11-17 01:54:56,23.32,-0.28,-0.54,-5.72,6.71
2024-11-17 01:54:57,25.68,2.36,2.17,5.71,10.97
2024-11-17 01:54:58,23.98,-1.7,-0.96,3.97,-12.96
2024-11-17 01:54:59,21.44,-2.54,-3.31,-6.74,-1.17
2024-11-17 01:55:00,24.3,2.86,3.45,3.79,12.72
2024-11-17 01:55:01,21.5,-2.8,-3.51,5.32,-13.37
2024-11-17 01:55:02,21.63,0.13,1.13,5.13,-2.94
2024-11-17 01:55:03,19.32,-2.31,-1.95,-5.54,7.41
2024-11-17 01:55:04,22.14,2.82,2.22,8.11,-10.85
2024-11-17 01:55:05,19.36,-2.78,-3.79,1.02,14.65
2024-11-17 01:55:06,18.44,-0.92,-0.43,3.99,-3.09
2024-11-17 01:55:07,18.85,0.41,-0.43,5.75,0.56
2024-11-17 01:55:08,16.36,-2.49,-3.23,-3.92,10.56
2024-11-17 01:55:09,15.02,-1.34,-0.5,8.45,3.37
2024-11-17 01:55:10,15.57,0.55,0.22,-4.06,-5.09
2024-11-17 01:55:11,13.21,-2.36,-3.42,-4.73,-11.59
2024-11-17 01:55:12,15.06,1.85,2.02,3.25,14.29
2024-11-17 01:55:13,17.68,2.62,2.97,-4.39,5.81
2024-11-17 01:55:14,15.76,-1.92,-0.91,1.29,-13.07
2024-11-17 01:55:15,18.48,2.72,3.62,0.5,7.94
2024-11-17 01:55:16,17.48,-1.0,-0.4,-8.37,-8.35
2024-11-17 01:55:17,19.18,1.7,2.15,-7.87,0.57
2024-11-17 01:55:18,19.56,0.38,-0.47,4.53,2.76
2024-11-17 01:55:19,19.14,-0.42,-0.94,1.35,-13.3
2024-11-17 01:55:20,19.79,0.65,0.07,4.57,5.27
2024-11-17 01:55:21,18.64,-1.15,-2.1,7.08,7.04
2024-11-17 01:55:22,17.35,-1.29,-1.31,-0.08,-9.67
2024-11-17 01:55:23,18.68,1.33,1.12,-2.47,14.66
2024-11-17 01:55:24,20.95,2.27,1.3,3.65,8.09
2024-11-17 01:55:25,20.82,-0.13,-1.13,-1.34,-2.76
2024-11-17 01:55:26,23.0,2.18,1.26,-0.59,14.37
2024-11-17 01:55:27,23.65,0.65,0.86,9.47,-0.34
2024-11-17 01:55:28,20.73,-2.92,-2.48,2.66,-5.29
2024-11-17 01:55:29,19.96,-0.77,-0.44,-4.07,2.43
2024-11-17 01:55:30,17.69,-2.27,-1.58,3.57,-10.67
2024-11-17 01:55:31,16.06,-1.63,-1.42,-9.64,6.03
2024-11-17 01:55:32,15.86,-0.2,-1.13,1.39,-10.8
2024-11-17 01:55:33,18.23,2.37,3.38,-2.05,-10.69
2024-11-17 01:55:34,19.14,0.91,0.57,1.82,-13.0
2024-11-17 01:55:35,17.57,-1.57,-0.58,4.73,-14.74
2024-11-17 01:55:36,16.28,-1.29,-1.73,-4.04,9.68
2024-11-17 01:55:37,18.85,2.57,3.14,0.37,2.44
2024-11-17 01:55:38,18.81,-0.04,0.49,-4.54,-9.47
2024-11-17 01:55:39,16.69,-2.12,-1.49,0.99,13.67
2024-11-17 01:55:40,14.45,-2.24,-2.26,-3.05,-7.41
2024-11-17 01:55:41,17.19,2.74,3.43,3.96,12.81
2024-11-17 01:55:42,19.78,2.59,1.54,7.19,-9.16
2024-11-17 01:55:43,17.4,-2.38,-1.42,4.02,-10.84
2024-11-17 01:55:44,16.06,-1.34,-1.84,9.27,-9.29
2024-11-17 01:55:45,15.35,-0.71,0.05,0.67,6.05
2024-11-17 01:55:46,17.81,2.46,3.07,-3.03,3.02
2024-11-17 01:55:47,18.78,0.97,0.66,-0.03,3.15
2024-11-17 01:55:48,21.62,2.84,2.78,-3.26,-6.72
2024-11-17 01:55:49,22.43,0.81,0.76,-10.43,4.01
2024-11-17 01:55:50,23.55,1.12,0.41,-3.01,-7.6
2024-11-17 01:55:51,26.02,2.47,2.41,-8.72,0.76
2024-11-17 01:55:52,23.15,-2.87,-3.29,4.48,7.87
2024-11-17 01:55:53,22.85,-0.3,0.51,-1.48,-13.95
2024-11-17 01:55:54,24.09,1.24,1.31,5.11,1.06
2024-11-17 01:55:55,21.15,-2.94,-3.73,10.01,-5.97
2024-11-17 01:55:56,21.52,0.37,0.16,-1.92,12.51
2024-11-17 01:55:57,20.21,-1.31,-0.39,-4.7,-9.64
2024-11-17 01:55:58,17.38,-2.83,-2.45,2.15,2.79
2024-11-17 01:55:59,14.7,-2.68,-3.2,-5.98,6.57
2024-11-17 01:56:00,16.79,2.09,1.96,7.41,-3.85
2024-11-17 01:56:01,17.27,0.48,0.77,-8.76,-6.22
2024-11-17 01:56:02,17.34,0.07,-0.35,-2.84,2.9
2024-11-17 01:56:03,14.69,-2.65,-2.52,3.49,-14.34
2024-11-17 01:56:04,15.66,0.97,-0.03,-5.54,12.64
2024-11-17 01:56:05,12.93,-2.73,-3.48,1.17,-4.0
2024-11-17 01:56:06,13.58,0.65,-0.13,-5.55,6.38
2024-11-17 01:56:07,12.85,-0.73,-0.33,5.28,2.55
2024-11-17 01:56:08,10.76,-2.09,-2.47,-0.07,0.18
2024-11-17 01:56:09,11.14,0.38,-0.36,0.87,-3.48
2024-11-17 01:56:10,8.32,-2.82,-3.21,-0.5,-14.04
2024-11-17 01:56:11,10.61,2.29,1.33,6.41,7.33
2024-11-17 01:56:12,8.61,-2.0,-2.7,-3.89,5.86
2024-11-17 01:56:13,8.29,-0.32,0.2,4.7,14.0
2024-11-17 01:56:14,9.0,0.71,-0.28,-2.65,3.87
2024-11-17 01:56:15,7.9,-1.1,-2.03,-10.68,-9.22
2024-11-17 01:56:16,10.54,2.64,3.73,-7.53,-14.75
2024-11-17 01:56:17,10.4,-0.14,0.06,-6.88,-1.82
2024-11-17 01:56:18,12.75,2.35,2.67,-0.93,12.19
2024-11-17 01:56:19,12.6,-0.15,-0.43,-1.8,-7.68
2024-11-17 01:56:20,10.69,-1.91,-1.8,-6.81,10.31
2024-11-17 01:56:21,13.38,2.69,2.9,-5.6,0.35
2024-11-17 01:56:22,15.97,2.59,3.45,0.14,14.3
2024-11-17 01:56:23,18.96,2.99,1.89,-5.52,-10.06
2024-11-17 01:56:24,18.95,-0.01,-0.13,7.57,-4.01
2024-11-17 01:56:25,21.44,2.49,1.89,-8.98,-9.84
2024-11-17 01:56:26,19.54,-1.9,-2.57,-8.26,14.8
2024-11-17 01:56:27,16.73,-2.81,-3.05,-1.52,0.67
2024-11-17 01:56:28,15.75,-0.98,-1.5,1.36,-13.18
2024-11-17 01:56:29,14.22,-1.53,-1.89,4.97,6.07
2024-11-17 01:56:30,12.42,-1.8,-1.44,-7.33,10.11
2024-11-17 01:56:31,11.03,-1.39,-1.28,9.91,5.24
2024-11-17 01:56:32,9.11,-1.92,-1.41,8.66,11.43
2024-11-17 01:56:33,9.99,0.88,-0.03,4.67,6.86
2024-11-17 01:56:34,11.35,1.36,0.35,4.43,-2.89
2024-11-17 01:56:35,8.48,-2.87,-2.22,-9.03,-14.27
2024-11-17 01:56:36,9.0,0.52,1.38,-9.78,9.59
2024-11-17 01:56:37,6.6,-2.4,-3.3,1.0,-5.54
2024-11-17 01:56:38,5.35,-1.25,-1.55,-6.87,-1.26
2024-11-17 01:56:39,6.99,1.64,1.58,8.99,4.96
2024-11-17 01:56:40,8.71,1.72,1.25,-8.15,9.96
2024-11-17 01:56:41,5.9,-2.81,-3.5,4.83,-6.25
2024-11-17 01:56:42,3.51,-2.39,-3.42,8.94,-9.23
2024-11-17 01:56:43,5.34,1.83,0.96,9.12,14.06
2024-11-17 01:56:44,5.05,-0.29,-0.2,-5.31,14.72
2024-11-17 01:56:45,3.73,-1.32,-0.83,-7.41,0.13
2024-11-17 01:56:46,5.75,2.02,2.47,1.52,-0.34
2024-11-17 01:56:47,3.33,-2.42,-2.19,7.65,-2.01
2024-11-17 01:56:48,2.96,-0.37,-0.66,-3.68,8.84
2024-11-17 01:56:49,1.42,-1.54,-1.68,7.89,-3.15
2024-11-17 01:56:50,3.01,1.59,1.36,-7.53,2.8
2024-11-17 01:56:51,0.38,-2.63,-3.16,-7.67,-3.62
2024-11-17 01:56:52,0.31,-0.07,0.5,-1.4,5.11
2024-11-17 01:56:53,2.83,2.52,1.93,-5.33,-2.4
2024-11-17 01:56:54,3.65,0.82,-0.07,-2.95,-13.35
2024-11-17 01:56:55,3.4,-0.25,-0.15,9.01,-5.96
2024-11-17 01:56:56,3.49,0.09,0.32,-10.64,-10.56
2024-11-17 01:56:57,0.96,-2.53,-2.42,5.77,11.57
2024-11-17 01:56:58,0.0,-0.96,-0.64,3.25,-8.15
2024-11-17 01:56:59,0.81,0.81,-0.1,-5.15,11.27
2024-11-17 01:57:00,0.44,-0.37,-1.02,-0.1,-11.31
2024-11-17 01:57:01,0.0,-0.44,0.16,-8.13,11.5
2024-11-17 01:57:02,1.54,1.54,1.85,9.02,-8.81
2024-11-17 01:57:03,3.1,1.56,2.34,8.47,-2.74
2024-11-17 01:57:04,5.19,2.09,1.38,6.19,0.41
2024-11-17 01:57:05,5.52,0.33,-0.31,-0.97,4.83
2024-11-17 01:57:06,3.91,-1.61,-0.69,-2.21,4.83
2024-11-17 01:57:07,5.93,2.02,2.4,-2.7,-8.43
2024-11-17 01:57:08,6.73,0.8,1.32,7.43,7.35
2024-11-17 01:57:09,6.17,-0.56,-1.1,-0.56,-8.01
2024-11-17 01:57:10,4.44,-1.73,-1.19,-4.53,-5.49
2024-11-17 01:57:11,6.84,2.4,2.42,6.65,-3.71
2024-11-17 01:57:12,5.52,-1.32,-1.99,6.98,-2.56
2024-11-17 01:57:13,4.79,-0.73,-1.67,-1.04,-4.39
2024-11-17 01:57:14,6.09,1.3,0.47,-3.25,4.34
2024-11-17 01:57:15,8.38,2.29,1.71,5.5,12.46
2024-11-17 01:57:16,10.92,2.54,2.37,7.11,-8.59
2024-11-17 01:57:17,8.86,-2.06,-1.38,1.18,5.3
2024-11-17 01:57:18,8.82,-0.04,-0.58,-1.71,-8.28
2024-11-17 01:57:19,10.16,1.34,0.95,8.21,-2.94
2024-11-17 01:57:20,10.7,0.54,0.09,7.64,-11.79
2024-11-17 01:57:21,12.57,1.87,2.18,-0.6,-6.76
2024-11-17 01:57:22,13.6,1.03,0.91,-5.65,-1.77
2024-11-17 01:57:23,13.35,-0.25,-0.19,-7.95,-10.78
2024-11-17 01:57:24,14.74,1.39,0.73,-3.87,4.69
2024-11-17 01:57:25,14.92,0.18,0.52,-4.12,-7.65
2024-11-17 01:57:26,14.39,-0.53,-0.95,-1.72,-9.0
2024-11-17 01:57:27,16.91,2.52,3.31,6.83,-15.36
2024-11-17 01:57:28,19.59,2.68,3.36,3.54,9.59
2024-11-17 01:57:29,18.6,-0.99,-0.94,5.86,8.31
2024-11-17 01:57:30,17.26,-1.34,-0.72,-1.92,3.86
2024-11-17 01:57:31,16.65,-0.61,-1.37,7.51,6.49
2024-11-17 01:57:32,15.92,-0.73,-1.03,1.86,-6.33
2024-11-17 01:57:33,13.01,-2.91,-3.13,-6.34,14.99
2024-11-17 01:57:34,11.51,-1.5,-0.8,-1.41,-1.32
2024-11-17 01:57:35,12.43,0.92,1.75,9.24,-2.7
2024-11-17 01:57:36,14.07,1.64,1.84,-3.71,12.05
2024-11-17 01:57:37,13.52,-0.55,0.09,-5.89,-0.62
2024-11-17 01:57:38,10.87,-2.65,-2.12,8.19,-1.11
2024-11-17 01:57:39,10.95,0.08,-0.87,-4.42,0.61
2024-11-17 01:57:40,10.51,-0.44,0.12,6.98,-5.95
2024-11-17 01:57:41,12.39,1.88,2.36,3.01,13.04
2024-11-17 01:57:42,12.7,0.31,0.5,-1.46,1.26
2024-11-17 01:57:43,12.87,0.17,0.74,2.64,-3.94
2024-11-17 01:57:44,15.73,2.86,3.28,8.94,-7.21
2024-11-17 01:57:45,14.78,-0.95,-0.03,4.18,-14.22
2024-11-17 01:57:46,17.62,2.84,3.59,-0.59,-4.6
2024-11-17 01:57:47,15.84,-1.78,-1.56,-8.52,4.64
2024-11-17 01:57:48,13.57,-2.27,-1.67,-2.57,-13.04
2024-11-17 01:57:49,12.28,-1.29,-1.89,0.09,2.79
2024-11-17 01:57:50,12.56,0.28,-0.35,1.04,-11.88
2024-11-17 01:57:51,10.66,-1.9,-2.54,5.66,8.3
2024-11-17 01:57:52,8.48,-2.18,-3.07,8.67,1.66
2024-11-17 01:57:53,7.77,-0.71,-1.55,-9.8,2.93
2024-11-17 01:57:54,10.59,2.82,2.08,-3.01,-0.17
2024-11-17 01:57:55,9.84,-0.75,-1.52,-0.7,-7.54
2024-11-17 01:57:56,7.19,-2.65,-2.11,2.16,-10.52
2024-11-17 01:57:57,6.84,-0.35,-0.33,0.63,-1.71
2024-11-17 01:57:58,4.51,-2.33,-2.22,6.28,2.2
2024-11-17 01:57:59,3.11,-1.4,-0.84,9.37,-4.47
2024-11-17 01:58:00,4.98,1.87,1.67,0.16,-2.88
2024-11-17 01:58:01,5.59,0.61,0.5,8.97,-13.86
2024-11-17 01:58:02,4.24,-1.35,-1.27,2.99,8.51
2024-11-17 01:58:03,4.13,-0.11,-0.65,4.87,2.33
2024-11-17 01:58:04,4.18,0.05,0.76,7.21,12.81
2024-11-17 01:58:05,4.38,0.2,-0.45,1.4,10.66
2024-11-17 01:58:06,6.9,2.52,2.25,-5.55,-1.58
2024-11-17 01:58:07,3.9,-3.0,-3.75,-4.89,7.44
2024-11-17 01:58:08,1.58,-2.32,-2.11,4.52,-6.03
2024-11-17 01:58:09,3.86,2.28,1.93,5.19,8.03
2024-11-17 01:58:10,2.66,-1.2,-1.87,4.11,5.19
2024-11-17 01:58:11,2.63,-0.03,-0.11,-0.14,13.18
2024-11-17 01:58:12,0.0,-2.63,-2.42,-5.0,-4.08
2024-11-17 01:58:13,0.0,0.0,0.89,7.66,-0.46
2024-11-17 01:58:14,2.58,2.58,2.62,4.49,-7.05
2024-11-17 01:58:15,4.13,1.55,0.89,-2.31,-4.1
2024-11-17 01:58:16,4.19,0.06,-0.23,-4.19,13.39
2024-11-17 01:58:17,1.64,-2.55,-2.28,-6.54,-2.19
2024-11-17 01:58:18,4.6,2.96,3.49,2.59,-6.4
2024-11-17 01:58:19,6.45,1.85,0.8,-1.7,8.62
2024-11-17 01:58:20,4.57,-1.88,-2.8,0.18,-3.17
2024-11-17 01:58:21,7.17,2.6,2.34,-0.13,6.83
2024-11-17 01:58:22,10.05,2.88,2.86,2.94,4.01
2024-11-17 01:58:23,9.73,-0.32,-0.08,5.05,12.86
2024-11-17 01:58:24,9.38,-0.35,-0.7,7.25,-4.91
2024-11-17 01:58:25,9.24,-0.14,0.74,-4.25,-15.68
2024-11-17 01:58:26,10.02,0.78,0.37,5.43,-8.32
2024-11-17 01:58:27,9.91,-0.11,0.15,-4.64,-2.57
2024-11-17 01:58:28,11.93,2.02,2.09,-0.79,6.02
2024-11-17 01:58:29,14.13,2.2,2.87,-8.23,-1.88
2024-11-17 01:58:30,13.23,-0.9,-1.19,4.94,6.9
2024-11-17 01:58:31,14.3,1.07,0.71,7.83,-10.87
2024-11-17 01:58:32,15.88,1.58,2.62,-4.08,11.51
2024-11-17 01:58:33,17.16,1.28,0.96,10.6,0.62
2024-11-17 01:58:34,19.39,2.23,1.45,4.31,-8.49
2024-11-17 01:58:35,18.61,-0.78,-1.34,5.3,13.98
2024-11-17 01:58:36,19.6,0.99,1.13,5.2,3.47
2024-11-17 01:58:37,21.42,1.82,2.59,-2.0,13.45
2024-11-17 01:58:38,18.74,-2.68,-2.12,-3.58,-4.97
2024-11-17 01:58:39,20.03,1.29,0.55,-9.14,12.22
2024-11-17 01:58:40,22.02,1.99,1.62,10.65,2.29
2024-11-17 01:58:41,23.33,1.31,1.03,-4.29,-14.27
2024-11-17 01:58:42,24.41,1.08,1.24,-7.61,1.08
2024-11-17 01:58:43,22.53,-1.88,-1.35,-0.73,-8.18
2024-11-17 01:58:44,23.86,1.33,1.79,0.81,-1.32
2024-11-17 01:58:45,24.62,0.76,0.39,2.68,9.56
2024-11-17 01:58:46,21.84,-2.78,-2.01,-7.75,7.03
2024-11-17 01:58:47,23.66,1.82,1.51,-8.58,13.92
2024-11-17 01:58:48,23.41,-0.25,-0.46,0.87,0.82
2024-11-17 01:58:49,21.81,-1.6,-2.5,-6.91,-4.71
2024-11-17 01:58:50,22.6,0.79,-0.26,6.87,7.77
2024-11-17 01:58:51,22.26,-0.34,0.57,-1.52,2.73
2024-11-17 01:58:52,22.6,0.34,1.01,5.99,-1.04
2024-11-17 01:58:53,21.52,-1.08,-0.74,4.11,-11.46
2024-11-17 01:58:54,20.44,-1.08,-1.0,-3.52,-7.23
2024-11-17 01:58:55,22.08,1.64,0.79,-4.05,6.29
2024-11-17 01:58:56,20.67,-1.41,-0.43,-1.41,-3.48
2024-11-17 01:58:57,17.99,-2.68,-2.12,-5.44,5.59
2024-11-17 01:58:58,16.01,-1.98,-2.27,-2.92,-11.65
2024-11-17 01:58:59,17.68,1.67,2.3,-5.55,3.84
2024-11-17 01:59:00,15.2,-2.48,-3.09,0.26,-1.92
2024-11-17 01:59:01,14.34,-0.86,-0.18,-2.16,-4.99
2024-11-17 01:59:02,13.41,-0.93,-1.75,-5.49,-4.87
2024-11-17 01:59:03,14.24,0.83,0.44,-5.37,10.9
2024-11-17 01:59:04,15.93,1.69,0.76,6.43,4.82
2024-11-17 01:59:05,18.5,2.57,2.6,-5.44,3.12
2024-11-17 01:59:06,20.0,1.5,1.34,2.2,-2.21
2024-11-17 01:59:07,18.51,-1.49,-2.11,-6.41,4.57
2024-11-17 01:59:08,16.76,-1.75,-1.28,-2.03,-14.52
2024-11-17 01:59:09,18.45,1.69,2.59,7.17,8.94
2024-11-17 01:59:10,19.09,0.64,0.38,6.97,-10.33
2024-11-17 01:59:11,21.61,2.52,3.56,-5.41,-12.33
2024-11-17 01:59:12,24.03,2.42,3.24,9.61,-3.94
2024-11-17 01:59:13,22.13,-1.9,-1.99,-5.28,-14.36
2024-11-17 01:59:14,24.5,2.37,1.21,-6.75,12.44
2024-11-17 01:59:15,22.85,-1.65,-2.46,-6.64,-1.64
2024-11-17 01:59:16,20.56,-2.29,-1.36,-3.51,-0.63
2024-11-17 01:59:17,20.24,-0.32,-1.29,-5.43,10.26
2024-11-17 01:59:18,17.83,-2.41,-2.48,-7.23,7.94
2024-11-17 01:59:19,17.64,-0.19,-0.94,3.75,4.25
2024-11-17 01:59:20,17.33,-0.31,-0.38,5.84,4.77
2024-11-17 01:59:21,15.75,-1.58,-1.16,-4.3,-10.99
2024-11-17 01:59:22,13.13,-2.62,-2.39,-7.39,-2.97
2024-11-17 01:59:23,13.18,0.05,0.56,4.26,6.37
2024-11-17 01:59:24,11.52,-1.66,-2.14,6.12,0.88
2024-11-17 01:59:25,10.5,-1.02,-1.34,-6.96,-5.62
2024-11-17 01:59:26,12.96,2.46,2.95,10.22,10.02
2024-11-17 01:59:27,13.82,0.86,1.31,-5.65,-11.32
2024-11-17 01:59:28,14.63,0.81,0.59,3.97,-0.35
2024-11-17 01:59:29,13.55,-1.08,-0.48,-7.06,-11.16
2024-11-17 01:59:30,15.83,2.28,1.52,-1.89,-11.79
2024-11-17 01:59:31,15.01,-0.82,-0.11,-0.19,1.64
2024-11-17 01:59:32,16.51,1.5,1.36,-2.71,-13.38
2024-11-17 01:59:33,14.07,-2.44,-2.07,-2.45,-2.13
2024-11-17 01:59:34,15.7,1.63,2.19,-3.79,4.4
2024-11-17 01:59:35,14.32,-1.38,-1.74,-10.28,9.47
2024-11-17 01:59:36,11.63,-2.69,-1.99,-5.14,-1.71
2024-11-17 01:59:37,12.82,1.19,1.28,-1.35,6.52
2024-11-17 01:59:38,12.98,0.16,-0.03,-7.54,7.01
2024-11-17 01:59:39,11.51,-1.47,-0.6,7.03,8.76
2024-11-17 01:59:40,10.61,-0.9,-0.7,5.61,-7.72
2024-11-17 01:59:41,13.36,2.75,2.15,-2.85,10.59
2024-11-17 01:59:42,15.4,2.04,1.82,-0.66,-10.25
2024-11-17 01:59:43,14.79,-0.61,-1.43,-8.76,-1.24
2024-11-17 01:59:44,16.35,1.56,0.98,5.65,-2.03
2024-11-17 01:59:45,15.37,-0.98,-1.48,2.5,-13.19
2024-11-17 01:59:46,15.96,0.59,0.12,-3.65,1.59
2024-11-17 01:59:47,17.0,1.04,1.56,1.39,-6.32
2024-11-17 01:59:48,17.46,0.46,0.52,1.97,5.9
2024-11-17 01:59:49,17.93,0.47,1.25,-1.65,12.04
2024-11-17 01:59:50,19.91,1.98,1.79,7.75,-9.34
2024-11-17 01:59:51,19.31,-0.6,-0.2,-3.15,15.01
2024-11-17 01:59:52,20.29,0.98,1.08,-8.52,11.89
2024-11-17 01:59:53,22.47,2.18,3.08,-3.82,-10.09
2024-11-17 01:59:54,22.8,0.33,-0.31,5.95,2.14
2024-11-17 01:59:55,22.39,-0.41,-0.44,-4.11,9.39
2024-11-17 01:59:56,22.35,-0.04,-0.75,-6.51,-6.29
2024-11-17 01:59:57,21.11,-1.24,-0.53,0.49,-8.12
2024-11-17 01:59:58,18.45,-2.66,-2.45,-1.13,2.13
2024-11-17 01:59:59,19.32,0.87,0.23,-7.9,-0.46
2024-11-17 02:00:00,18.48,-0.84,0.14,-8.07,-0.41
2024-11-17 02:00:01,20.58,2.1,1.2,-3.83,13.93
2024-11-17 02:00:02,18.98,-1.6,-1.89,-4.57,10.83
2024-11-17 02:00:03,21.79,2.81,2.93,5.79,-10.53
2024-11-17 02:00:04,22.37,0.58,0.14,1.28,15.16
2024-11-17 02:00:05,20.49,-1.88,-2.27,-7.53,14.3
2024-11-17 02:00:06,17.56,-2.93,-3.44,6.11,2.9
2024-11-17 02:00:07,15.8,-1.76,-2.2,9.64,3.66
2024-11-17 02:00:08,13.09,-2.71,-3.84,4.82,-7.33
2024-11-17 02:00:09,14.2,1.11,0.55,-1.4,-5.23
2024-11-17 02:00:10,15.59,1.39,1.51,2.08,-0.08
2024-11-17 02:00:11,16.81,1.22,2.24,6.13,-8.41
2024-11-17 02:00:12,17.28,0.47,0.07,10.67,-2.36
2024-11-17 02:00:13,18.77,1.49,1.57,-9.06,8.57
2024-11-17 02:00:14,16.98,-1.79,-0.86,7.55,0.85
2024-11-17 02:00:15,15.77,-1.21,-0.66,6.42,-10.56
2024-11-17 02:00:16,18.7,2.93,2.91,-6.89,-11.59
2024-11-17 02:00:17,20.14,1.44,1.41,-4.44,-11.49
2024-11-17 02:00:18,17.15,-2.99,-3.94,-3.17,-2.71
